provinsi_id,kabupaten_id,kepadatan_penduduk,tingkat_pendidikan,tingkat_pengangguran,akses_air_bersih,akses_listrik,fasilitas_kesehatan,jalan_aspal,luas_sawah,pendapatan_perkapita,jenis_wilayah,kemiskinan
16,480,53.85,6.22,9.45,84.25,64.45,15,64.28,11879.9,2824804.3,urban,0
29,143,945.21,12.66,6.96,46.98,69.05,14,51.84,9517.75,7052656.75,urban,0
6,122,3184.62,5.68,3.24,86.13,94.41,13,63.48,19667.03,1922778.68,urban,0
17,209,657.25,9.71,10.81,64.2,91.36,24,59.37,7254.64,1705829.88,urban,0
29,143,234.13,7.88,7.48,89.69,86.28,20,89.46,462.82,463850.01,urban,0
28,238,17.27,6.99,7.01,43.84,91.93,19,57.72,1579.41,511049.51,urban,1
11,310,498.99,8.59,6.25,80.95,87.96,21,68.64,2028.23,4368483.38,urban,0
11,204,48.87,7.73,3.62,77.94,81.8,20,54.64,3122.67,1307332.82,rural,1
2,302,4740.79,8.68,5.35,87.18,87.93,16,78.06,125.86,1246606.98,rural,0
14,195,1999.12,5.81,3.25,67.56,94.23,19,61.46,1343.59,727909.36,urban,1
27,188,9.42,9.89,5.29,96.82,93.12,13,56.41,1317.48,923805.74,urban,0
8,321,420.39,11.38,3.0,49.31,86.9,12,76.26,6591.53,3518445.51,rural,0
30,56,319.27,8.98,14.11,79.32,99.39,17,79.26,2810.2,7077956.54,urban,0
9,231,2452.29,6.52,2.44,58.34,84.86,16,48.74,1343.69,759445.16,urban,1
24,420,806.28,9.42,0.85,84.53,86.5,14,48.9,5811.66,593592.26,urban,0
2,5,480.52,6.08,12.06,97.11,93.18,12,56.54,703.75,2263648.98,urban,0
2,276,24.07,13.57,6.69,96.27,86.5,12,46.48,10253.14,1614606.35,urban,0
32,359,2298.19,7.69,1.99,60.76,85.46,11,51.91,18595.95,999071.56,rural,1
30,233,48.26,10.76,13.07,82.07,80.5,18,33.54,3812.01,2959759.85,rural,0
6,432,46.89,8.33,2.12,94.92,96.48,12,40.48,8452.14,2431843.25,urban,0
16,340,137.26,6.07,3.92,41.74,79.65,11,95.26,874.16,1092071.07,urban,1
26,468,19.96,9.59,8.47,66.28,59.37,17,74.24,1014.38,1552032.69,rural,1
19,490,54.72,10.31,4.81,89.4,94.81,12,64.71,34599.57,2076238.44,urban,0
12,235,128.89,11.16,6.25,78.38,93.17,16,71.97,12805.3,1279387.49,urban,0
14,135,2801.81,14.08,4.21,95.28,94.7,17,44.66,1152.41,934168.22,rural,0
11,510,660.03,6.73,4.18,65.93,77.72,16,81.08,15394.85,4870930.95,rural,0
2,139,59.72,12.39,9.47,97.8,84.73,11,49.14,8734.91,5898633.11,urban,0
23,259,2270.09,9.34,7.75,88.81,96.85,8,56.67,2494.91,1663142.03,urban,0
13,491,1021.71,6.91,6.29,97.74,90.21,11,42.05,17599.95,5000263.75,urban,0
12,412,101.15,7.63,11.41,46.93,92.71,17,50.94,598.47,3519049.67,urban,0
23,431,186.1,8.38,4.95,70.24,97.72,15,93.76,1321.3,4713711.82,urban,0
10,187,275.24,15.42,5.69,92.59,66.53,12,50.87,81.45,3767344.2,urban,0
8,343,365.68,4.38,4.16,94.22,73.46,12,39.8,1296.75,2437310.52,rural,0
28,472,54.2,4.8,4.12,70.29,83.88,21,46.97,1556.73,1787416.05,urban,1
28,36,45.71,11.94,5.57,79.04,93.65,17,68.55,3720.13,1528417.67,rural,0
34,341,298.79,6.6,1.78,99.41,94.2,13,18.02,1718.59,2005938.03,rural,0
20,111,39.69,3.52,2.32,70.45,79.4,19,63.99,11902.44,932434.82,rural,1
21,330,8226.49,5.42,4.06,96.71,87.4,23,33.92,1775.6,842005.72,rural,0
15,269,802.06,9.71,6.22,88.47,82.66,11,72.66,1366.3,1388975.5,urban,0
27,453,59.46,10.82,8.71,85.58,96.84,17,13.8,4389.02,863152.52,rural,0
1,234,4.36,5.61,5.59,88.84,93.66,16,70.75,2071.8,4775772.27,urban,0
29,393,119.29,15.39,5.15,94.64,97.33,14,83.23,1002.13,3636558.8,urban,0
3,422,563.3,7.81,2.34,85.95,78.31,13,64.6,3709.22,663521.82,rural,1
28,489,107.64,9.4,8.82,92.78,87.61,22,86.21,323.94,4509131.88,rural,0
4,20,341.09,6.87,2.55,91.1,81.06,17,48.33,3125.34,1833727.88,rural,0
6,182,63.16,12.12,9.64,96.7,80.62,13,62.26,12096.88,3981921.21,urban,0
13,203,76.91,11.97,5.77,90.92,90.82,14,52.3,6150.36,1808869.92,urban,0
2,207,335.15,9.27,3.48,86.41,89.01,11,60.76,2054.23,938792.25,rural,0
19,201,80.44,6.57,8.93,51.12,62.2,23,39.02,130.08,4674034.75,urban,0
15,218,914.28,10.97,3.99,81.97,67.43,16,65.41,16445.54,1385927.07,rural,0
28,3,124.61,4.97,11.13,91.11,67.2,13,65.65,689.94,1477043.76,urban,1
26,223,554.02,2.49,6.29,65.43,84.21,15,66.25,15206.08,2683487.37,urban,0
33,437,99.8,11.29,6.42,86.21,80.69,9,82.19,535.97,1788125.41,urban,0
10,195,34.06,8.81,4.47,69.45,60.73,12,88.2,4948.26,2846002.14,urban,0
32,147,1239.48,10.52,9.94,88.49,53.74,19,78.43,9899.94,2831783.66,urban,0
14,286,21.86,11.39,9.66,97.51,75.26,16,38.42,5226.65,941815.15,urban,0
28,400,21.49,9.08,0.59,90.41,75.64,15,37.84,10549.59,3270305.3,urban,0
17,5,106.07,6.87,5.36,63.44,90.65,19,53.9,2884.39,2065470.07,urban,0
1,354,515.99,11.2,3.46,73.2,74.27,16,45.57,20.6,1806696.86,rural,0
18,311,527.51,6.78,1.69,74.17,93.54,13,76.82,5715.94,4348762.54,urban,0
30,471,3.86,10.49,1.81,97.19,89.21,19,68.3,10484.42,826187.41,urban,0
6,132,485.52,7.89,6.95,94.87,88.85,14,89.2,1780.09,7714484.62,urban,0
19,344,56.95,9.72,3.29,85.57,68.14,13,35.83,1569.1,2791201.23,rural,0
29,72,215.6,4.27,8.54,42.78,85.55,14,72.41,3602.45,8925922.95,rural,0
24,184,417.76,8.49,4.57,95.61,92.44,11,90.07,3463.83,945507.35,urban,0
9,460,28.08,11.43,13.52,82.75,83.81,15,62.49,2548.37,7000863.98,urban,0
18,49,32.95,8.32,5.69,91.92,94.15,26,66.94,1840.77,1047268.27,urban,0
5,123,290.62,8.04,8.25,84.12,74.83,19,37.71,670.63,1186006.53,urban,0
22,63,23.78,9.28,0.73,82.7,61.19,12,67.71,10193.09,4813398.89,rural,0
24,491,243.29,7.07,3.94,94.5,66.58,15,60.78,11657.55,2758618.03,rural,0
14,386,82.08,9.22,12.74,87.47,91.08,11,51.47,368.85,3795740.75,rural,0
28,6,631.42,11.75,12.28,65.04,79.75,12,51.82,1418.41,1193214.4,urban,1
28,345,7.28,7.09,6.5,88.26,68.12,13,83.37,6029.43,152481.05,urban,1
28,74,373.48,13.49,2.12,72.09,77.1,15,38.52,2295.93,1620102.31,urban,1
17,393,111.64,7.05,4.6,74.25,76.15,18,75.86,17316.73,1047307.76,rural,1
12,125,88.99,11.76,2.37,67.17,62.08,20,38.81,3974.43,820417.17,rural,1
9,49,1251.29,11.24,2.99,61.28,94.95,12,70.44,65.5,6092334.77,rural,0
10,13,734.76,12.64,12.56,86.73,84.04,12,59.88,2764.18,2637602.6,rural,0
16,246,476.86,7.56,6.13,74.57,86.78,20,79.51,2967.88,932674.8,rural,1
21,264,22.07,6.82,1.72,84.26,96.17,8,48.11,1498.81,1437295.12,rural,0
11,282,29.66,1.1,9.73,89.39,89.02,12,64.36,1098.31,609903.3,urban,0
18,35,472.46,13.77,4.6,54.25,96.08,14,88.47,22272.16,4646110.72,rural,0
21,298,166.22,7.82,1.6,95.35,73.58,17,56.87,7546.1,909124.56,rural,1
7,514,46.66,9.95,5.88,79.27,88.04,19,77.17,3239.5,2295767.95,rural,0
30,316,237.74,8.98,21.92,91.86,92.05,18,52.0,1132.93,974742.8,urban,0
34,324,3729.16,11.08,4.15,85.85,91.74,20,55.17,10362.14,1812486.26,rural,0
12,92,510.31,13.32,6.23,86.41,85.69,19,44.06,451.78,1392510.01,urban,0
19,77,27.97,8.81,2.12,61.02,71.43,13,70.09,1151.31,7548434.59,urban,0
32,170,36.14,11.27,3.57,63.83,93.84,11,61.64,838.77,3043550.43,urban,0
16,143,54.03,11.47,4.67,92.66,84.12,9,41.25,1878.79,2857505.59,urban,0
11,116,121.1,9.92,5.65,89.41,79.15,16,60.82,17260.39,1514909.42,urban,0
11,328,446.88,8.49,8.29,70.82,87.35,14,80.12,15856.2,2161576.54,urban,0
18,38,1643.25,5.63,4.97,75.11,87.12,13,76.32,9681.17,8698226.81,urban,0
25,446,12.52,9.44,1.34,68.2,81.25,14,40.01,3589.68,1300558.42,urban,1
6,241,40.1,6.69,4.22,91.06,83.72,10,68.84,622.28,8179282.14,rural,0
23,501,1096.19,7.32,13.7,73.78,84.32,16,80.75,7242.46,2596738.88,rural,0
15,151,62.91,5.35,1.9,85.67,95.21,12,73.54,3207.71,4333578.1,urban,0
24,91,273.88,7.9,0.33,78.46,91.88,18,55.27,969.57,5405602.85,urban,0
24,402,51.92,8.09,5.82,65.64,90.63,16,39.04,374.29,1000172.39,urban,0
34,411,156.52,9.76,3.31,85.97,92.43,11,80.28,6499.77,825556.88,rural,0
29,216,2332.19,4.57,14.81,93.73,99.94,17,62.05,1002.3,8669981.4,rural,0
32,319,56.34,13.3,7.93,83.52,70.57,13,63.29,3819.25,3516765.78,urban,0
9,341,384.8,12.02,2.68,82.74,92.86,17,58.77,56.88,7494904.12,urban,0
2,187,555.77,9.12,3.01,71.21,43.14,15,47.95,2580.98,690247.7,urban,1
7,59,44.34,8.72,3.94,95.1,76.57,12,73.52,386.02,1107301.34,urban,0
28,306,110.17,5.58,4.99,76.16,96.34,12,74.33,1044.66,822253.11,urban,1
7,26,292.26,10.45,10.13,89.42,93.29,18,76.76,1205.9,2235372.41,rural,0
9,475,30.65,4.59,2.26,79.72,90.09,15,21.98,3325.88,1808052.53,urban,0
23,507,353.22,9.7,4.68,87.51,96.57,11,68.38,9986.44,930223.92,rural,0
25,370,1806.61,8.56,6.32,95.93,75.28,15,80.26,15864.75,1442340.76,rural,0
13,414,158.9,11.48,15.9,84.12,70.71,20,69.15,1062.41,632583.25,urban,0
17,448,13.9,12.07,5.19,76.2,87.07,14,23.48,17461.01,1111745.98,urban,0
22,319,7.03,14.09,13.7,94.5,84.64,20,70.41,1584.18,1334783.45,urban,0
11,50,82.69,6.9,3.12,82.26,96.79,16,74.04,1474.36,419585.37,rural,0
5,71,709.07,5.1,16.37,74.44,87.64,17,45.19,7521.47,1503407.58,urban,1
31,52,19.96,5.81,5.18,88.35,84.94,10,58.74,2470.22,1839560.04,rural,0
20,399,281.68,10.9,2.23,91.56,65.77,12,75.29,499.26,1193515.09,urban,0
15,511,157.96,6.19,1.8,87.43,88.13,16,30.63,1992.4,2353272.9,rural,0
25,231,180.51,10.17,9.52,95.9,87.84,14,44.47,4479.5,570728.74,urban,0
31,322,60.91,5.58,20.15,84.27,90.74,21,57.76,3858.55,2050208.11,urban,0
8,270,335.26,5.35,4.15,77.91,84.07,7,86.84,11127.62,1638669.26,urban,1
30,130,1617.2,6.03,9.03,61.04,86.32,14,50.84,1933.56,400661.64,urban,1
33,288,310.56,9.62,4.25,93.81,91.66,8,61.94,17754.46,2835219.12,rural,0
30,514,53.55,7.57,8.1,68.45,81.28,11,78.1,790.87,2227056.17,urban,0
28,504,583.84,10.43,1.47,86.3,87.57,15,67.81,6144.17,1126841.05,urban,0
31,230,1942.18,7.82,2.82,65.96,89.05,21,37.63,14110.26,1322227.77,rural,1
18,453,32.09,9.89,9.0,92.12,81.85,12,66.61,3002.62,2118316.87,rural,0
7,247,56.37,8.95,3.21,97.56,75.11,6,36.28,1132.66,2078638.99,urban,0
29,156,368.58,8.85,2.95,78.14,76.62,15,76.56,3151.29,2527570.16,rural,0
32,188,134.36,8.5,6.41,82.92,98.03,10,69.66,695.8,3844465.71,rural,0
23,497,229.0,7.63,2.64,75.99,92.04,18,73.9,184.13,5665860.41,urban,0
26,433,86.46,8.6,4.3,90.25,93.35,13,64.94,14542.37,1207571.28,urban,0
1,223,261.17,7.75,4.25,60.29,81.96,17,33.6,1045.92,8823070.1,urban,0
19,410,166.59,7.67,7.47,66.19,91.4,15,88.72,365.59,2425054.59,urban,0
33,355,786.17,9.2,0.76,66.09,96.95,10,48.55,2322.58,893096.81,rural,0
5,393,1634.65,8.3,2.96,82.9,84.7,13,41.26,17828.84,1308996.61,rural,0
30,441,93.13,11.7,10.95,67.56,82.22,13,55.36,8778.7,1185462.16,urban,1
16,59,84.79,3.09,2.07,83.06,78.51,22,82.45,318.63,1179733.36,urban,1
29,382,226.35,9.51,6.11,46.59,65.26,14,67.96,353.6,3419976.8,urban,0
7,473,794.11,6.07,1.58,90.24,75.71,15,55.94,11605.54,1459950.53,urban,1
7,495,108.41,7.25,6.96,49.61,86.36,20,50.79,11366.64,1550507.34,rural,1
24,145,41.23,9.29,7.1,84.99,83.8,11,49.54,1663.26,6033229.56,urban,0
5,157,82.15,9.28,5.28,65.05,84.82,20,77.4,7125.74,3242366.74,urban,0
16,29,612.07,7.6,4.47,74.74,69.73,14,73.55,4636.27,2338727.0,rural,0
24,99,1416.04,6.66,4.4,95.05,85.45,19,73.1,6185.64,5244683.23,urban,0
17,160,67.03,9.69,3.02,85.86,63.78,16,71.86,5301.45,797288.4,urban,0
11,18,108.98,9.45,4.98,89.81,84.38,12,58.7,2667.97,1564583.05,urban,0
12,473,55.88,7.16,3.42,81.25,85.86,14,69.45,247.55,1814717.28,rural,0
29,508,34.18,7.39,12.14,68.65,79.63,13,61.84,3029.8,1565972.97,rural,1
18,163,353.53,6.47,1.31,90.0,89.36,15,65.57,3967.98,1685300.68,urban,0
27,479,175.13,11.97,3.6,87.56,96.05,17,68.11,31.78,1080043.43,urban,0
22,75,350.72,5.85,2.69,79.97,90.87,10,52.43,5237.31,3870434.81,rural,0
33,196,118.65,10.07,7.8,90.99,89.66,23,58.65,2666.04,166687.56,rural,0
10,481,179.95,11.84,2.21,66.66,92.86,14,64.01,2470.24,702665.44,rural,0
18,311,46.3,8.2,3.53,85.05,78.77,10,86.43,5240.16,2576167.99,rural,0
30,246,5413.44,8.04,4.83,60.27,99.0,11,54.99,939.89,658344.32,rural,0
11,324,43.85,6.6,5.67,77.13,90.73,19,75.21,313.58,3602815.01,rural,0
28,169,302.15,7.64,1.56,76.86,99.56,15,28.4,6882.6,1314699.3,urban,1
31,81,54.83,5.06,2.94,79.68,69.31,18,58.45,2187.84,2627666.59,rural,0
28,44,52.46,10.7,7.67,35.68,76.9,13,83.17,593.21,683443.94,rural,1
29,135,52.53,11.16,4.63,91.38,86.27,16,55.5,5861.26,489370.83,urban,0
9,452,30.19,5.8,6.02,90.81,51.86,13,52.99,1594.51,777805.44,rural,1
18,221,513.68,9.27,2.25,66.73,89.35,14,61.82,1420.07,382734.65,urban,0
1,240,20.96,9.01,4.82,67.0,82.05,17,80.45,13183.81,3907305.09,urban,0
11,502,156.16,9.75,2.34,91.85,73.33,7,90.76,20537.94,943084.17,rural,0
20,459,205.06,8.57,5.24,68.53,74.18,23,74.94,392.04,2356359.02,urban,0
12,436,35.8,9.55,2.53,68.46,87.24,15,46.7,2008.64,2757914.14,urban,0
6,498,538.29,5.29,6.46,76.39,96.46,12,42.61,2808.64,1037383.04,urban,1
14,222,341.56,8.79,3.79,82.48,79.2,20,83.81,460.03,5418686.61,rural,0
19,49,37.81,12.04,6.9,91.73,93.91,15,45.73,4571.62,1324504.53,urban,0
2,234,167.39,10.2,2.68,61.0,76.0,16,83.77,12111.12,1269682.39,rural,1
14,454,49.26,12.55,1.39,41.88,97.7,19,83.15,4179.71,1027604.41,urban,0
21,235,390.23,8.21,7.38,92.57,92.52,9,69.4,786.31,4814052.37,rural,0
6,389,4.56,1.92,7.59,79.3,89.28,17,39.79,4127.77,5787976.03,urban,0
6,351,201.93,8.69,13.38,66.02,91.95,12,31.12,3716.83,2274555.19,urban,0
32,431,122.78,10.24,8.9,86.74,83.88,24,42.85,6070.73,7731739.81,rural,0
20,277,90.56,10.29,0.3,80.87,93.6,19,56.1,1110.37,653660.51,urban,0
33,475,545.54,9.48,5.44,93.06,72.66,9,53.42,9245.66,2720627.55,urban,0
28,252,143.14,6.79,5.2,86.02,98.17,16,64.48,18152.02,1531252.53,rural,0
7,271,300.95,10.01,6.56,87.9,87.29,7,90.72,4843.02,2936325.23,urban,0
25,181,904.82,10.25,0.98,57.83,91.49,18,66.34,10904.17,6504959.93,rural,0
22,24,58.86,8.04,7.48,77.25,88.59,14,54.32,1237.01,2644973.63,urban,0
34,137,39.38,6.93,5.81,86.18,80.77,14,56.09,1949.57,1746566.96,rural,1
31,217,707.57,9.65,6.59,88.18,92.01,8,70.83,3654.57,4046218.93,rural,0
21,41,30.39,12.47,6.35,77.97,92.33,14,36.22,496.12,1844295.36,urban,0
21,75,131.35,7.47,1.42,79.24,93.91,16,70.47,6785.12,830299.42,urban,1
17,325,71.96,11.0,9.61,78.5,82.52,12,67.18,347.33,1818258.65,urban,0
10,218,1.24,4.97,11.41,84.11,74.91,18,57.23,14063.22,1768362.97,urban,1
33,456,706.17,5.81,12.92,96.93,90.38,15,52.47,673.86,2434971.48,urban,0
10,417,110.13,10.71,4.23,72.08,68.36,27,53.93,4716.73,2164152.77,urban,0
15,297,665.15,10.95,7.72,45.26,51.94,18,69.25,1775.28,5808371.92,urban,0
18,352,50.95,9.29,12.03,59.35,86.64,17,23.01,3230.15,1866438.71,urban,0
30,471,1106.11,11.1,10.93,68.08,80.11,11,53.01,24389.63,2908835.31,urban,0
23,197,78.48,6.74,13.03,52.47,80.59,17,32.51,3940.61,1852368.73,urban,0
14,375,48.18,6.44,4.75,75.68,77.16,14,72.77,7532.67,5545354.21,urban,0
5,59,63.43,7.49,13.35,91.81,96.0,19,59.35,6424.77,790350.04,rural,0
11,195,17.06,9.59,9.56,85.09,49.57,16,82.02,316.28,750042.55,urban,0
13,399,207.51,2.89,15.43,64.18,82.08,17,19.67,2231.52,6606451.99,urban,0
29,463,633.18,8.12,4.88,76.39,75.08,10,66.61,7755.93,1966334.5,urban,0
26,346,571.22,6.81,3.82,62.25,80.49,18,78.44,8196.57,1858703.57,urban,0
9,126,19.38,7.18,9.89,67.43,89.07,15,65.97,7219.46,1025920.54,urban,1
23,161,7.33,3.01,5.61,93.48,86.13,17,45.98,33097.84,2130369.61,urban,0
22,387,591.13,8.01,9.07,52.91,97.56,22,69.75,7172.08,1790171.59,urban,0
25,329,483.61,11.1,8.96,95.15,89.34,18,72.4,4655.75,5226394.88,rural,0
5,423,13.86,9.03,1.65,30.68,86.76,13,59.6,7282.13,978148.68,urban,0
33,431,4186.97,9.43,3.65,79.96,83.26,20,71.41,10936.46,630639.35,rural,1
27,506,102.66,4.13,3.59,61.32,65.62,11,62.37,4722.74,912240.45,rural,1
33,255,1003.93,8.88,2.8,93.64,71.73,19,36.43,2721.23,888908.29,urban,0
21,29,19.44,10.32,5.13,69.28,71.29,19,83.37,12645.8,947884.17,rural,1
13,488,270.19,6.08,7.08,73.19,86.99,12,60.57,4539.54,891975.73,urban,1
31,158,436.75,6.65,8.16,67.76,77.93,15,53.11,6960.27,2232124.45,rural,0
14,180,122.94,5.38,2.03,88.08,75.04,22,78.6,4141.38,2336928.08,rural,0
16,117,181.44,7.83,5.08,39.95,71.4,14,91.52,124.96,2408642.09,urban,0
24,254,188.87,8.5,5.57,71.72,64.29,16,61.61,6435.12,809099.57,rural,1
30,274,135.61,10.05,7.99,89.09,94.71,12,50.27,7631.4,1107045.56,urban,0
12,84,78.08,5.15,8.75,94.08,52.52,12,77.27,821.44,1295317.07,urban,1
22,214,79.16,5.0,2.77,79.03,90.3,10,64.11,5313.26,1736770.36,urban,1
30,474,440.51,12.2,13.75,53.52,93.61,16,38.57,1092.17,954533.79,rural,0
18,331,127.96,6.42,9.42,85.2,72.23,11,83.62,5115.53,2750435.01,urban,0
1,218,147.14,7.83,1.07,91.37,86.62,15,37.56,4693.21,592222.61,urban,0
16,121,52.25,7.56,8.25,77.1,80.94,17,48.7,1000.18,425855.53,urban,1
12,182,205.74,11.11,9.93,92.06,96.54,12,76.21,973.17,859640.65,rural,0
5,140,52.82,2.73,8.96,64.79,78.86,23,62.41,100.31,1187108.87,urban,1
33,96,94.34,5.73,1.0,81.39,66.61,20,72.75,848.43,3220495.7,urban,0
3,473,2346.37,6.38,4.6,48.3,58.71,21,65.7,10715.79,724242.68,urban,1
14,435,79.24,8.03,6.29,87.57,74.89,18,49.3,12768.4,658083.11,urban,0
12,289,45.58,9.04,1.31,78.83,90.39,10,29.32,5571.57,11523169.28,rural,0
29,335,329.23,11.08,4.26,84.53,82.5,21,59.32,4316.19,1149588.32,rural,0
16,109,4540.67,9.51,15.06,77.28,94.25,18,69.78,2748.13,2716467.14,urban,0
25,456,92.7,12.73,7.05,87.93,89.06,21,91.13,14367.23,1369617.3,urban,0
33,93,173.36,12.3,12.47,60.1,94.32,16,71.07,539.16,881231.67,urban,0
15,153,601.92,9.14,3.72,76.13,60.0,17,61.88,1204.05,1845321.63,rural,0
2,505,85.29,5.78,4.12,75.71,96.01,15,64.18,16729.07,1862157.06,rural,0
32,281,17.29,8.6,4.24,85.01,77.5,11,44.14,1141.5,3328907.24,rural,0
24,313,140.58,5.54,1.23,83.91,81.05,9,59.63,1735.71,1118342.88,urban,1
32,281,9.44,7.53,4.57,88.7,88.66,20,72.55,1091.85,2002466.58,rural,0
4,172,963.11,9.41,7.53,87.69,76.44,15,81.38,7320.29,5963793.28,rural,0
19,500,235.16,5.39,16.78,79.03,71.19,15,55.12,4008.78,3565021.3,rural,0
10,77,2345.68,13.51,3.41,87.57,96.88,14,52.52,2755.0,7490467.3,rural,0
28,64,118.4,17.22,9.78,72.09,93.86,17,70.04,2327.87,6590900.47,urban,0
14,224,2141.31,9.87,8.16,52.98,84.86,19,35.01,2165.32,2679278.89,urban,0
30,245,17.97,3.56,16.15,62.84,83.48,17,64.34,1246.33,2966706.54,rural,0
4,298,77.46,11.25,3.67,88.45,79.34,15,63.81,8302.06,1556124.29,rural,0
18,100,24.89,10.39,17.02,97.68,84.74,18,61.79,2979.75,1014212.49,rural,0
27,499,159.94,7.49,4.67,90.99,93.92,10,58.32,398.1,3235665.26,urban,0
32,276,129.85,7.6,1.44,78.96,71.67,18,59.32,2539.95,5586069.04,rural,0
32,391,11.57,7.95,6.17,62.32,93.64,12,66.28,479.67,1981749.85,urban,0
33,51,100.42,11.2,5.81,94.39,79.2,22,85.73,5860.38,3514098.4,rural,0
27,92,47.91,9.69,1.43,71.25,97.53,18,66.55,5460.66,1564505.48,rural,0
19,52,62.23,13.59,3.28,52.8,87.8,14,68.58,969.01,3470271.85,rural,0
16,303,1091.12,8.07,3.36,83.14,92.73,20,49.54,2521.84,23919596.63,urban,0
27,238,285.03,6.25,7.14,62.64,76.53,11,84.13,5420.22,236525.15,urban,1
28,142,52.64,6.84,4.12,87.8,94.02,16,64.33,5728.65,1605231.08,urban,0
24,77,317.03,10.78,4.57,87.49,83.07,19,37.49,1512.45,5121252.51,urban,0
3,128,34.59,7.74,8.64,79.72,90.13,12,68.2,3509.13,5638762.04,urban,0
8,401,478.76,6.99,0.91,98.19,85.84,22,72.11,1415.28,5188617.94,rural,0
25,196,3998.35,10.76,11.17,66.9,98.83,20,65.73,3356.34,1690218.76,urban,0
24,64,470.07,7.28,16.31,85.26,87.12,19,43.83,1234.66,4217364.2,urban,0
8,477,35.2,6.87,9.3,79.5,78.45,12,61.42,12242.52,760213.07,urban,1
8,342,79.71,5.27,3.5,58.04,79.33,15,78.12,1207.35,712182.37,urban,1
16,433,6.32,5.87,2.58,57.12,84.3,18,82.16,14120.03,519458.24,urban,1
34,288,227.42,7.88,7.37,88.73,91.01,14,82.98,3193.9,904506.91,urban,0
4,170,186.63,10.89,5.97,76.75,83.55,18,83.05,245.51,3231528.36,rural,0
27,145,461.45,8.11,4.79,79.08,98.85,10,79.14,3950.55,3606835.82,urban,0
27,45,259.22,7.13,4.81,84.64,87.31,19,62.44,2519.58,1405922.82,rural,0
33,78,62.99,9.86,0.56,75.82,90.95,11,55.57,1510.48,630598.54,rural,0
31,36,596.53,9.3,0.37,93.8,98.33,10,57.41,8014.83,1754807.28,urban,0
3,315,5.27,6.7,1.5,90.12,68.74,14,71.6,3858.02,4806116.21,urban,0
13,154,196.64,8.66,6.8,65.23,85.03,11,59.26,8958.21,1737764.38,urban,0
18,169,54.7,10.12,7.09,86.32,94.06,14,34.06,2132.34,2090686.55,urban,0
20,87,2272.75,3.56,3.17,85.73,69.97,17,86.17,5552.69,644821.29,rural,1
16,160,1315.91,7.33,8.06,88.81,77.42,18,93.89,1980.91,3398732.49,urban,0
32,365,151.12,6.4,2.23,90.66,86.0,15,50.64,8854.3,2147846.56,urban,0
4,381,64.35,11.16,14.86,52.96,93.61,16,62.54,557.42,2748454.78,urban,0
9,252,940.3,11.95,6.0,89.02,39.63,16,53.87,3079.6,2377491.2,urban,0
3,322,655.86,7.89,13.45,62.27,96.38,12,24.8,2612.55,2080717.81,urban,0
4,176,1108.86,7.85,2.91,76.31,68.54,14,31.27,7247.02,1449336.07,urban,1
31,97,4436.56,10.34,2.09,70.24,72.3,15,55.08,12614.98,3665076.7,urban,0
19,287,66.37,10.95,5.42,65.97,86.44,11,56.09,3124.41,1279036.45,urban,0
31,333,70.55,8.57,4.74,84.14,93.81,10,45.14,3815.76,893317.18,urban,0
32,80,75.73,11.5,10.63,90.99,97.47,11,89.0,1110.52,1531785.52,rural,0
30,398,171.57,9.21,8.94,84.52,82.92,14,31.3,668.51,1603720.46,urban,0
27,475,45.23,9.81,10.5,90.93,96.51,17,57.59,141.76,3043604.21,urban,0
13,439,109.91,5.78,3.24,93.24,78.23,15,56.64,6405.34,494808.96,urban,1
16,506,138.03,7.4,5.82,93.02,76.62,17,74.01,5738.03,3361226.18,urban,0
30,74,260.33,8.88,6.08,87.6,94.43,9,68.4,553.0,4307540.2,rural,0
20,361,51.22,7.31,18.21,81.66,76.17,7,55.81,6664.46,975063.92,rural,1
3,15,510.7,8.88,8.13,83.54,84.19,10,25.83,2374.56,1755481.98,rural,0
9,83,6.32,5.13,9.58,80.37,99.29,10,75.33,5834.27,4410625.79,urban,0
14,325,408.31,9.53,10.42,76.08,95.67,16,76.96,162.87,1364790.92,urban,0
5,302,64.23,11.01,6.64,74.17,76.29,20,60.62,11130.97,1223596.26,rural,1
15,103,1905.37,3.82,9.82,61.79,67.67,13,42.59,3892.21,3962226.91,urban,0
30,63,26.92,7.87,13.39,68.33,54.05,16,62.98,1517.57,588980.05,urban,1
32,284,21.22,6.01,6.72,65.56,89.84,11,38.61,2635.75,1966522.51,urban,0
9,285,70.43,10.71,2.51,27.45,76.44,15,75.47,2979.82,1899645.59,urban,0
13,235,413.07,7.92,10.38,84.03,95.28,15,68.52,1207.95,535293.63,rural,0
31,146,12.65,4.58,14.55,76.68,98.78,14,45.29,2551.71,2134541.46,urban,0
30,449,73.56,4.69,1.17,81.57,71.67,16,49.63,8322.58,869880.18,urban,1
21,471,56.95,9.79,3.4,42.46,74.31,12,74.27,6314.87,7005364.02,urban,0
25,245,33.32,6.53,0.57,62.35,95.12,14,44.41,5163.62,1820960.8,rural,0
12,487,51.99,6.28,2.31,61.76,88.92,18,60.29,471.92,828044.77,urban,1
6,384,48.12,5.93,2.92,80.8,62.3,9,66.6,3908.41,1548083.49,urban,1
32,505,36.58,7.94,7.59,86.85,91.61,11,87.77,612.85,5674583.75,urban,0
